Data de captura,Hora de captura,Categoria,Descripció,Preu unitari,Preu/kg,URL,Imatge,Disponibilitat
06-04-2025,10:08:15,Productos Frescos,Croissant beurre charentes poitou 80 g,"0,72 €",9 €/kg,https://www.carrefour.es/supermercado/croissant-beurre-charentes-poitou-80-g/R-prod1130532/p,https://static.carrefour.es/hd_350x_/img_pim_food/188404_00_1.jpg,Disponible
06-04-2025,10:08:15,Productos Frescos,Chorizo Pamplona en lonchas Revilla sin gluten 65 g.,"1,09 €","15,57 €/kg",https://www.carrefour.es/supermercado/chorizo-pamplona-en-lonchas-revilla-sin-gluten-65-g/R-prod841658/p,https://static.carrefour.es/hd_350x_/img_pim_food/699043_00_1.jpg,Disponible
06-04-2025,10:08:15,Productos Frescos,Pan Burguer chapatta cristalina 2 ud.,"1,47 €","6,39 €/kg",https://www.carrefour.es/supermercado/pan-burguer-chapatta-cristalina-2-ud/R-prod860386/p,https://static.carrefour.es/hd_350x_/img_pim_food/386865_00_1.jpg,Disponible
06-04-2025,10:08:16,Productos Frescos,Fuet espetec Carrefour Classic sin gluten 2x170 g,"3,99 €","11,74 €/kg",https://www.carrefour.es/supermercado/fuet-espetec-carrefour-classic-sin-gluten-2x170-g/R-prod1120404/p,https://static.carrefour.es/hd_350x_/img_pim_food/709945_00_1.jpg,Disponible
06-04-2025,10:08:16,Productos Frescos,Salami extra en lonchas Revilla sin gluten 65 g.,"1,09 €","15,57 €/kg",https://www.carrefour.es/supermercado/salami-extra-en-lonchas-revilla-sin-gluten-65-g/R-VC4AECOMM-699046/p,https://static.carrefour.es/hd_350x_/img_pim_food/699046_00_1.jpg,Disponible
06-04-2025,10:08:16,Productos Frescos,Chorizo extra picante Carrefour sin gluten 280 g.,"2,59 €","9,25 €/kg",https://www.carrefour.es/supermercado/chorizo-extra-picante-carrefour-sin-gluten-280-g/R-VC4AECOMM-709827/p,https://static.carrefour.es/hd_350x_/img_pim_food/709827_00_1.jpg,Disponible
06-04-2025,10:08:16,Productos Frescos,Pimiento de padrón 200 g,"1,65 €","8,25 €/kg",https://www.carrefour.es/supermercado/pimiento-de-padron-200-g/R-521032234/p,https://static.carrefour.es/hd_350x_/img_pim_food/053886_00_1.jpg,Disponible
06-04-2025,10:08:16,Productos Frescos,Jamón cocido extra sin fosfatos Bonnatur Argal al corte 150 g aprox,"2,32 €","15,50 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-extra-sin-fosfatos-bonnatur-argal-al-corte-150-g-aprox/R-536500299/p,https://static.carrefour.es/hd_350x_/img_pim_food/640707_00_1.jpg,Disponible
06-04-2025,10:08:17,Productos Frescos,Contras de pollo Carrefour 600 g aprox,,"3,59 €/kg",https://www.carrefour.es/supermercado/contras-de-pollo-carrefour-600-g-aprox/R-713621738/p,https://static.carrefour.es/hd_350x_/img_pim_food/293111_00_1.jpg,Disponible
06-04-2025,10:08:18,Productos Frescos,Pechuga de pavo natural asada al corte Frial sin gluten y sin lactosa 150 g aprox,,"16,92 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pavo-natural-asada-al-corte-frial-sin-gluten-y-sin-lactosa-150-g-aprox/R-590503830/p,https://static.carrefour.es/hd_350x_/img_pim_food/242516_00_1.jpg,Disponible
06-04-2025,10:08:18,Productos Frescos,Filete de cabeza de lomo de cerdo Carrefour 500 g aprox,,"6,29 €/kg",https://www.carrefour.es/supermercado/filete-de-cabeza-de-lomo-de-cerdo-carrefour-500-g-aprox/R-521034617/p,https://static.carrefour.es/hd_350x_/img_pim_food/152237_00_1.jpg,Disponible
06-04-2025,10:08:18,Productos Frescos,Medio flautín con cereales Carrefour 1 ud,"0,43 €","0,43 €/ud",https://www.carrefour.es/supermercado/medio-flautin-con-cereales-carrefour-1-ud/R-VC4AECOMM-220198/p,https://static.carrefour.es/hd_350x_/img_pim_food/220198_00_1.jpg,Disponible
06-04-2025,10:08:18,Productos Frescos,Panecillo 100% integral 6 ud.,"1,05 €","0,18 €/ud",https://www.carrefour.es/supermercado/panecillo-100-integral-6-ud/R-VC4AECOMM-498739/p,https://static.carrefour.es/hd_350x_/img_pim_food/498739_00_1.jpg,Disponible
06-04-2025,10:08:18,Productos Frescos,Salchichón extra Revilla sin gluten 65 g.,"1,09 €","15,57 €/kg",https://www.carrefour.es/supermercado/salchichon-extra-revilla-sin-gluten-65-g/R-VC4AECOMM-699225/p,https://static.carrefour.es/hd_350x_/img_pim_food/699225_00_1.jpg,Disponible
06-04-2025,10:08:18,Productos Frescos,Patata baby al vapor para microondas El Mercado Carrefour bolsa de 400 g,"1,19 €","2,97 €/kg",https://www.carrefour.es/supermercado/patata-baby-al-vapor-para-microondas-el-mercado-carrefour-bolsa-de-400-g/R-VC4AECOMM-492575/p,https://static.carrefour.es/hd_350x_/img_pim_food/492575_00_1.jpg,Disponible
06-04-2025,10:08:18,Productos Frescos,Jengibre ecológico 200 g,"1,69 €","8,45 €/kg",https://www.carrefour.es/supermercado/jengibre-ecologico-200-g/R-prod1000454/p,https://static.carrefour.es/hd_350x_/img_pim_food/080049_00_1.jpg,Disponible
06-04-2025,10:08:18,Productos Frescos,Mortadela clásica en lonchas Campofrío sin gluten 95 g,"0,99 €","1,04 €/kg",https://www.carrefour.es/supermercado/mortadela-clasica-en-lonchas-campofrio-sin-gluten-95-g/R-VC4AECOMM-695380/p,https://static.carrefour.es/hd_350x_/img_pim_food/695380_00_1.jpg,Disponible
06-04-2025,10:08:18,Productos Frescos,Brioche Trenzado 400 g,"3,79 €","9,47 €/kg",https://www.carrefour.es/supermercado/brioche-trenzado-400-g/R-prod1120125/p,https://static.carrefour.es/hd_350x_/img_pim_food/158038_00_1.jpg,Disponible
06-04-2025,10:08:59,Productos Frescos,Jamón cocido extra en finas lonchas Carrefour El Mercado sin gluten 200 g,"2,19 €","10,95 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-extra-en-finas-lonchas-carrefour-el-mercado-sin-gluten-200-g/R-VC4AECOMM-050697/p,https://static.carrefour.es/hd_350x_/img_pim_food/050697_00_1.jpg,Disponible
06-04-2025,10:08:59,Productos Frescos,Berlinas de azúcar Carrefour 4 ud,"1,35 €","0,34 €/ud",https://www.carrefour.es/supermercado/berlinas-de-azucar-carrefour-4-ud/R-696602450/p,https://static.carrefour.es/hd_350x_/img_pim_food/095601_00_1.jpg,Disponible
06-04-2025,10:08:59,Productos Frescos,Queso de Vaca Tierno Provolone con Orégano Carrefour Extra pieza de 150 g,"1,93 €","12,87 €/kg",https://www.carrefour.es/supermercado/queso-de-vaca-tierno-provolone-con-oregano-carrefour-extra-pieza-de-150-g/R-VC4AECOMM-688449/p,https://static.carrefour.es/hd_350x_/img_pim_food/688449_00_1.jpg,Disponible
06-04-2025,10:09:00,Productos Frescos,Burgermeat Original de Vacuno Carrefour El Mercado 2x180 g,"4,79 €","13,31 €/kg",https://www.carrefour.es/supermercado/burgermeat-original-de-vacuno-carrefour-el-mercado-2x180-g/R-VC4AECOMM-053271/p,https://static.carrefour.es/hd_350x_/img_pim_food/053271_00_1.jpg,Disponible
06-04-2025,10:09:00,Productos Frescos,Pechuga de pavo en finas lonchas El Pozo Bienstar sin gluten y sin lactosa 65 g,"0,99 €","11,65 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pavo-en-finas-lonchas-el-pozo-bienstar-sin-gluten-y-sin-lactosa-65-g/R-VC4AECOMM-710670/p,https://static.carrefour.es/hd_350x_/img_pim_food/710670_00_1.jpg,Disponible
06-04-2025,10:09:00,Productos Frescos,Salchichas classic Wieners Oscar Mayer sin gluten 200 g.,"1,25 €","6,25 €/kg",https://www.carrefour.es/supermercado/salchichas-classic-wieners-oscar-mayer-sin-gluten-200-g/R-521031119/p,https://static.carrefour.es/hd_350x_/img_pim_food/003292_00_1.jpg,Disponible
06-04-2025,10:09:00,Productos Frescos,Endivia Carrefour 350 g,"1,45 €","4,14 €/ud",https://www.carrefour.es/supermercado/endivia-carrefour-350-g/R-VC4AECOMM-235375/p,https://static.carrefour.es/hd_350x_/img_pim_food/235375_00_1.jpg,Disponible
06-04-2025,10:09:00,Productos Frescos,Kiwi verde Carrefour 750 g,"2,25 €",3 €/kg,https://www.carrefour.es/supermercado/kiwi-verde-carrefour-750-g/R-VC4AECOMM-624991/p,https://static.carrefour.es/hd_350x_/img_pim_food/624991_00_1.jpg,Disponible
06-04-2025,10:09:00,Productos Frescos,Zumo de naranja recién exprimido Carrefour 250 ml,"1,99 €","7,96 €/l",https://www.carrefour.es/supermercado/zumo-de-naranja-recien-exprimido-carrefour-250-ml/R-VC4AECOMM-444973/p,https://static.carrefour.es/hd_350x_/img_pim_food/444973_00_1.jpg,Disponible
06-04-2025,10:09:00,Productos Frescos,Mini redondos de chocolate Carrefour 160 g.,"1,79 €","11,19 €/kg",https://www.carrefour.es/supermercado/mini-redondos-de-chocolate-carrefour-160-g/R-800535021/p,https://static.carrefour.es/hd_350x_/img_pim_food/906655_00_1.jpg,Disponible
06-04-2025,10:09:00,Productos Frescos,Ensalada gourmet Carrefour El Mercado 320 g,"1,75 €","5,47 €/kg",https://www.carrefour.es/supermercado/ensalada-gourmet-carrefour-el-mercado-320-g/R-521032361/p,https://static.carrefour.es/hd_350x_/img_pim_food/621854_00_1.jpg,Disponible
06-04-2025,10:09:00,Productos Frescos,Pan de la abuela integral 100%,"1,64 €","4,56 €/kg",https://www.carrefour.es/supermercado/pan-de-la-abuela-integral-100/R-VC4AECOMM-550656/p,https://static.carrefour.es/hd_350x_/img_pim_food/550656_00_1.jpg,Disponible
06-04-2025,10:09:00,Productos Frescos,Calabaza sepallo Carrefour 2 kg aprox,"4,10 €","2,05 €/kg",https://www.carrefour.es/supermercado/calabaza-sepallo-carrefour-2-kg-aprox/R-VC4AECOMM-462664/p,https://static.carrefour.es/hd_350x_/img_pim_food/462664_00_1.jpg,Disponible
06-04-2025,10:09:00,Productos Frescos,Fiambre de York Sándwich en lonchas Carrefour El Mercado sin gluten 300 g,"2,05 €","6,83 €/kg",https://www.carrefour.es/supermercado/fiambre-de-york-sandwich-en-lonchas-carrefour-el-mercado-sin-gluten-300-g/R-VC4AECOMM-710699/p,https://static.carrefour.es/hd_350x_/img_pim_food/710699_00_1.jpg,Disponible
06-04-2025,10:09:01,Productos Frescos,Jamoncitos de pollo Carrefour 600 g aprox,,"3,39 €/kg",https://www.carrefour.es/supermercado/jamoncitos-de-pollo-carrefour-600-g-aprox/R-713621736/p,https://static.carrefour.es/hd_350x_/img_pim_food/293108_00_1.jpg,Disponible
06-04-2025,10:09:01,Productos Frescos,Escalopines de lomo de cerdo fresco marinado El Pozo Extratiernos 600 g,"5,59 €","9,32 €/kg",https://www.carrefour.es/supermercado/escalopines-de-lomo-de-cerdo-fresco-marinado-el-pozo-extratiernos-600-g/R-605301855/p,https://static.carrefour.es/hd_350x_/img_pim_food/284171_00_1.jpg,Disponible
06-04-2025,10:09:01,Productos Frescos,Queso rallado en polvo El Caserio 80 g.,"1,70 €","21,25 €/kg",https://www.carrefour.es/supermercado/queso-rallado-en-polvo-el-caserio-80-g/R-VC4AECOMM-167043/p,https://static.carrefour.es/hd_350x_/img_pim_food/167043_00_1.jpg,Disponible
06-04-2025,10:09:01,Productos Frescos,Queso mozzarella Italiana Galbani 125 g.,"2,09 €","16,72 €/kg",https://www.carrefour.es/supermercado/queso-mozzarella-italiana-galbani-125-g/R-521030592/p,https://static.carrefour.es/hd_350x_/img_pim_food/066871_00_1.jpg,Disponible
06-04-2025,10:09:01,Productos Frescos,Berlinas bombón Carrefour 4 ud,"1,56 €","0,39 €/ud",https://www.carrefour.es/supermercado/berlinas-bombon-carrefour-4-ud/R-696602452/p,https://static.carrefour.es/hd_350x_/img_pim_food/095604_00_1.jpg,Disponible
06-04-2025,10:09:01,Productos Frescos,Queso fundido en porciones Carrefour Kids 400 g.,"2,35 €","5,87 €/kg",https://www.carrefour.es/supermercado/queso-fundido-en-porciones-carrefour-kids-400-g/R-521007332/p,https://static.carrefour.es/hd_350x_/img_pim_food/793398_00_1.jpg,Disponible
06-04-2025,10:09:01,Productos Frescos,Tomate rosa Carrefour 500 g aprox,"1,72 €","3,45 €/kg",https://www.carrefour.es/supermercado/tomate-rosa-carrefour-500-g-aprox/R-VC4AECOMM-646389/p,https://static.carrefour.es/hd_350x_/img_pim_food/646389_00_1.jpg,Disponible
06-04-2025,10:09:01,Productos Frescos,Mini fuet Carrefour El Mercado sin gluten 50 g,"1,09 €","21,80 €/kg",https://www.carrefour.es/supermercado/mini-fuet-carrefour-el-mercado-sin-gluten-50-g/R-VC4AECOMM-709939/p,https://static.carrefour.es/hd_350x_/img_pim_food/709939_00_1.jpg,Disponible
06-04-2025,10:09:01,Productos Frescos,Piña cilindro vaso 600 g aprox,"3,59 €","5,99 €/kg",https://www.carrefour.es/supermercado/pina-cilindro-vaso-600-g-aprox/R-VC4AECOMM-490229/p,https://static.carrefour.es/hd_350x_/img_pim_food/490229_00_1.jpg,Disponible
06-04-2025,10:09:01,Productos Frescos,Lasaña boloñesa Carrefour el Mercado 350 g,"2,50 €","7,14 €/kg",https://www.carrefour.es/supermercado/lasana-bolonesa-carrefour-el-mercado-350-g/R-525888095/p,https://static.carrefour.es/hd_350x_/img_pim_food/274162_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Barra de pan pistola Carrefour 250 g,"0,46 €","1,84 €/kg",https://www.carrefour.es/supermercado/barra-de-pan-pistola-carrefour-250-g/R-527063193/p,https://static.carrefour.es/hd_350x_/img_pim_food/216537_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Plátano Carrefour 900 g aprox,"2,87 €","3,19 €/kg",https://www.carrefour.es/supermercado/platano-carrefour-900-g-aprox/R-VC4AECOMM-779025/p,https://static.carrefour.es/hd_350x_/img_pim_food/779025_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Crema de queso Original Philadelphia 350 g.,"3,65 €","10,43 €/kg",https://www.carrefour.es/supermercado/crema-de-queso-original-philadelphia-350-g/R-704404251/p,https://static.carrefour.es/hd_350x_/img_pim_food/409343_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Berlina Fondant Donuts 204 g.,"2,99 €","14,66 €/kg",https://www.carrefour.es/supermercado/berlina-fondant-donuts-204-g/R-590204453/p,https://static.carrefour.es/hd_350x_/img_pim_food/153863_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Queso rallado mozzarella Carrefour 200 g.,"1,59 €","7,95 €/kg",https://www.carrefour.es/supermercado/queso-rallado-mozzarella-carrefour-200-g/R-521030768/p,https://static.carrefour.es/hd_350x_/img_pim_food/710785_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Barra de pan pistola Carrefour 3 ud,"1,09 €","0,36 €/ud",https://www.carrefour.es/supermercado/barra-de-pan-pistola-carrefour-3-ud/R-575702279/p,https://static.carrefour.es/hd_350x_/img_pim_food/668138_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Baguette Carrefour 1 ud,"0,55 €","2,20 €/kg",https://www.carrefour.es/supermercado/baguette-carrefour-1-ud/R-525964668/p,https://static.carrefour.es/hd_350x_/img_pim_food/262274_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Zanahoria Carrefour 1 kg,"0,99 €","0,99 €/kg",https://www.carrefour.es/supermercado/zanahoria-carrefour-1-kg/R-fprod1410012/p,https://static.carrefour.es/hd_350x_/img_pim_food/235422_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,"Calabacín Carrefour a granel 1,2 kg aprox",,"1,39 €/kg",https://www.carrefour.es/supermercado/calabacin-carrefour-a-granel-12-kg-aprox/R-VC4AECOMM-431967/p,https://static.carrefour.es/hd_350x_/img_pim_food/431967_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Crema de queso light Philadelphia 350 g.,"3,65 €","10,43 €/kg",https://www.carrefour.es/supermercado/crema-de-queso-light-philadelphia-350-g/R-704404249/p,https://static.carrefour.es/hd_350x_/img_pim_food/409338_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Queso rallado cuatro quesos Carrefour 200 g.,,"9,50 €/kg",https://www.carrefour.es/supermercado/queso-rallado-cuatro-quesos-carrefour-200-g/R-521030772/p,https://static.carrefour.es/hd_350x_/img_pim_food/712501_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Bacón sabor ahumado en tiras Carrefour El Mercado sin gluten pack de 2 unidades de 100 g,"2,59 €","12,95 €/kg",https://www.carrefour.es/supermercado/bacon-sabor-ahumado-en-tiras-carrefour-el-mercado-sin-gluten-pack-de-2-unidades-de-100-g/R-VC4AECOMM-710259/p,https://static.carrefour.es/hd_350x_/img_pim_food/710259_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Pimiento verde Italiano 1 kg aprox,"2,59 €","2,59 €/kg",https://www.carrefour.es/supermercado/pimiento-verde-italiano-1-kg-aprox/R-536001616/p,https://static.carrefour.es/hd_350x_/img_pim_food/050257_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Cebolla Carrefour 1 kg,"2,40 €","2,40 €/kg",https://www.carrefour.es/supermercado/cebolla-carrefour-1-kg/R-521032276/p,https://static.carrefour.es/hd_350x_/img_pim_food/235457_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Uva blanca sin pepitas Carrefour bandeja de 500 g,"2,79 €","5,58 €/kg",https://www.carrefour.es/supermercado/uva-blanca-sin-pepitas-carrefour-bandeja-de-500-g/R-fprod1460464/p,https://static.carrefour.es/hd_350x_/img_pim_food/402112_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Crema de queso de untar natural Philadelphia pack de 2 unidades de 250 g.,"4,89 €","9,78 €/kg",https://www.carrefour.es/supermercado/crema-de-queso-de-untar-natural-philadelphia-pack-de-2-unidades-de-250-g/R-854600355/p,https://static.carrefour.es/hd_350x_/img_pim_food/084438_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Queso gouda holland en lonchas Carrefour 200 g.,"1,64 €","8,20 €/kg",https://www.carrefour.es/supermercado/queso-gouda-holland-en-lonchas-carrefour-200-g/R-521030730/p,https://static.carrefour.es/hd_350x_/img_pim_food/559857_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Tomate rama Carrefour 1 kg aprox,"2,05 €","2,05 €/kg",https://www.carrefour.es/supermercado/tomate-rama-carrefour-1-kg-aprox/R-530913262/p,https://static.carrefour.es/hd_350x_/img_pim_food/718723_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Patata Lavada Carrefour 1 kg aprox,"1,95 €","1,95 €/kg",https://www.carrefour.es/supermercado/patata-lavada-carrefour-1-kg-aprox/R-VC4AECOMM-572092/p,https://static.carrefour.es/hd_350x_/img_pim_food/572092_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Bacon en lonchas Carrefour El Mercado sin gluten 200 g,,"9,95 €/kg",https://www.carrefour.es/supermercado/bacon-en-lonchas-carrefour-el-mercado-sin-gluten-200-g/R-VC4AECOMM-710687/p,https://static.carrefour.es/hd_350x_/img_pim_food/710687_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Espinacas en hojas Findus 1 kg.,"5,45 €","5,45 €/kg",https://www.carrefour.es/supermercado/espinacas-en-hojas-findus-1-kg/R-714518114/p,https://static.carrefour.es/hd_350x_/img_pim_food/435038_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Naranja de mesa Carrefour 1 Kg aprox,,"1,39 €/kg",https://www.carrefour.es/supermercado/naranja-de-mesa-carrefour-1-kg-aprox/R-VC4AECOMM-494114/p,https://static.carrefour.es/hd_350x_/img_pim_food/494114_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Patata lavada para todo uso Carrefour 3 kg,,"1,19 €/kg",https://www.carrefour.es/supermercado/patata-lavada-para-todo-uso-carrefour-3-kg/R-596701537/p,https://static.carrefour.es/hd_350x_/img_pim_food/343849_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Panecillo gran reserva Carrefour 1 ud,"0,32 €","4,92 €/kg",https://www.carrefour.es/supermercado/panecillo-gran-reserva-carrefour-1-ud/R-prod211488/p,https://static.carrefour.es/hd_350x_/img_pim_food/902215_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Berenjena Carrefour a granel 1 kg aprox,"1,89 €","1,89 €/kg",https://www.carrefour.es/supermercado/berenjena-carrefour-a-granel-1-kg-aprox/R-VC4AECOMM-394518/p,https://static.carrefour.es/hd_350x_/img_pim_food/394518_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Queso edam en lonchas Carrefour 200 g.,"1,57 €","7,85 €/kg",https://www.carrefour.es/supermercado/queso-edam-en-lonchas-carrefour-200-g/R-521030728/p,https://static.carrefour.es/hd_350x_/img_pim_food/559836_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Queso mozzarella Italiana Carrefour 125 g.,"0,95 €","7,60 €/kg",https://www.carrefour.es/supermercado/queso-mozzarella-italiana-carrefour-125-g/R-521030590/p,https://static.carrefour.es/hd_350x_/img_pim_food/510743_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Baguette 2 ud,"0,96 €","1,92 €/kg",https://www.carrefour.es/supermercado/baguette-2-ud/R-584501495/p,https://static.carrefour.es/hd_350x_/img_pim_food/126922_00_1.jpg,Disponible
06-04-2025,10:40:38,Productos Frescos,Brócoli Carrefour 500 g,"1,19 €","2,38 €/kg",https://www.carrefour.es/supermercado/brocoli-carrefour-500-g/R-prod1000504/p,https://static.carrefour.es/hd_350x_/img_pim_food/078932_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Espárrago verde fino Carrefour El Mercado 250 g,,"8,36 €/kg",https://www.carrefour.es/supermercado/esparrago-verde-fino-carrefour-el-mercado-250-g/R-VC4AECOMM-335208/p,https://static.carrefour.es/hd_350x_/img_pim_food/335208_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Pepino Carrefour a granel 1 kg aprox,"1,79 €","1,79 €/kg",https://www.carrefour.es/supermercado/pepino-carrefour-a-granel-1-kg-aprox/R-VC4AECOMM-451456/p,https://static.carrefour.es/hd_350x_/img_pim_food/451456_00_1.jpg,Agotado temporalmente
06-04-2025,10:41:17,Productos Frescos,Bollito recubierto de chocolate clasicos Donettes 8 ud.,"2,75 €","18,09 €/kg",https://www.carrefour.es/supermercado/bollito-recubierto-de-chocolate-clasicos-donettes-8-ud/R-VC4AECOMM-682477/p,https://static.carrefour.es/hd_350x_/img_pim_food/682477_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Limón Carrefour a granel 1kg aprox,"2,29 €","2,29 €/kg",https://www.carrefour.es/supermercado/limon-carrefour-a-granel-1kg-aprox/R-VC4AECOMM-100139/p,https://static.carrefour.es/hd_350x_/img_pim_food/100139_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Patata lavada para todo uso Carrefour El Mercado 5 kg,"6,95 €","1,39 €/kg",https://www.carrefour.es/supermercado/patata-lavada-para-todo-uso-carrefour-el-mercado-5-kg/R-525888361/p,https://static.carrefour.es/hd_350x_/img_pim_food/793632_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Cebolleta blanca manojo de 3-4  piezas,"0,99 €","1,98 €/kg",https://www.carrefour.es/supermercado/cebolleta-blanca-manojo-de-3-4-piezas/R-521032283/p,https://static.carrefour.es/hd_350x_/img_pim_food/050295_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Queso de untar clásico Carrefour Classic 300 g.,"1,50 €",5 €/kg,https://www.carrefour.es/supermercado/queso-de-untar-clasico-carrefour-classic-300-g/R-804713848/p,https://static.carrefour.es/hd_350x_/img_pim_food/918951_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Barra rústica 1 ud.,"0,71 €","2,84 €/kg",https://www.carrefour.es/supermercado/barra-rustica-1-ud/R-VC4AECOMM-423920/p,https://static.carrefour.es/hd_350x_/img_pim_food/423920_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Berlina glace Donuts 4 ud.,"2,85 €","13,70 €/kg",https://www.carrefour.es/supermercado/berlina-glace-donuts-4-ud/R-715505820/p,https://static.carrefour.es/hd_350x_/img_pim_food/488502_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Pan de leche Carrefour Classic 350 g.,"1,28 €","3,66 €/kg",https://www.carrefour.es/supermercado/pan-de-leche-carrefour-classic-350-g/R-prod550021/p,https://static.carrefour.es/hd_350x_/img_pim_food/835359_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Manzana golden Círculo de Calidad a granel 1 Kg aprox,"1,85 €","1,85 €/kg",https://www.carrefour.es/supermercado/manzana-golden-circulo-de-calidad-a-granel-1-kg-aprox/R-532601637/p,https://static.carrefour.es/hd_350x_/img_pim_food/261962_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Pan Pannier plus mediana 300 g,"1,25 €","3,79 €/kg",https://www.carrefour.es/supermercado/pan-pannier-plus-mediana-300-g/R-prod760139/p,https://static.carrefour.es/hd_350x_/img_pim_food/859573_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Ajo Círculo de Calidad 250 g,"2,05 €","8,20 €/kg",https://www.carrefour.es/supermercado/ajo-circulo-de-calidad-250-g/R-521031667/p,https://static.carrefour.es/hd_350x_/img_pim_food/496386_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Borek de queso 100 g,"1,05 €","10,50 €/kg",https://www.carrefour.es/supermercado/borek-de-queso-100-g/R-fprod1460425/p,https://static.carrefour.es/hd_350x_/img_pim_food/399646_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Cebolla granel Carrefour 1 kg aprox,"2,59 €","2,59 €/kg",https://www.carrefour.es/supermercado/cebolla-granel-carrefour-1-kg-aprox/R-VC4AECOMM-645285/p,https://static.carrefour.es/hd_350x_/img_pim_food/645285_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Ensalada cuatro estaciones Carrefour 250 g,"0,76 €","3,04 €/kg",https://www.carrefour.es/supermercado/ensalada-cuatro-estaciones-carrefour-250-g/R-521032376/p,https://static.carrefour.es/hd_350x_/img_pim_food/261721_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Pera conferencia Carrefour 1 kg aprox,"2,59 €","2,59 €/kg",https://www.carrefour.es/supermercado/pera-conferencia-carrefour-1-kg-aprox/R-600709236/p,https://static.carrefour.es/hd_350x_/img_pim_food/394510_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Cogollos Carrefour 400 g,"0,99 €","2,47 €/kg",https://www.carrefour.es/supermercado/cogollos-carrefour-400-g/R-VC4AECOMM-235347/p,https://static.carrefour.es/hd_350x_/img_pim_food/235347_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Kiwi Gold 500 g,"5,25 €","10,50 €/kg",https://www.carrefour.es/supermercado/kiwi-gold-500-g/R-805905242/p,https://static.carrefour.es/hd_350x_/img_pim_food/431419_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Mango Carrefour a granel 1 kg aprox,"4,75 €","4,75 €/kg",https://www.carrefour.es/supermercado/mango-carrefour-a-granel-1-kg-aprox/R-VC4AECOMM-430552/p,https://static.carrefour.es/hd_350x_/img_pim_food/430552_00_1.jpg,Disponible
