Data de captura,Hora de captura,Categoria,Descripció,Preu unitari,Preu/kg,URL,Imatge,Disponibilitat
08-04-2025,21:05:46,Limpieza y Hogar,Gel desatascador turbo tuberias Carrefour 500 ml.,"1,70 €","3,40 €/l",https://www.carrefour.es/supermercado/gel-desatascador-turbo-tuberias-carrefour-500-ml/R-VC4AECOMM-487704/p,https://static.carrefour.es/hd_350x_/img_pim_food/487704_00_1.jpg,Disponible
08-04-2025,21:05:46,Limpieza y Hogar,Pañuelos Original Scottex caja de 70 ud.,"1,95 €","0,03 €/ud",https://www.carrefour.es/supermercado/panuelos-original-scottex-caja-de-70-ud/R-854900372/p,https://static.carrefour.es/hd_350x_/img_pim_food/086200_00_1.jpg,Disponible
08-04-2025,21:05:46,Limpieza y Hogar,Ambientador de varillas frutos rojos Carrefour 45 ml.,"2,45 €","54,44 €/l",https://www.carrefour.es/supermercado/ambientador-de-varillas-frutos-rojos-carrefour-45-ml/R-prod610049/p,https://static.carrefour.es/hd_350x_/img_pim_food/841167_00_1.jpg,Disponible
08-04-2025,21:05:46,Limpieza y Hogar,Vela perfumada de vainilla Carrefour Essential 1 ud.,"1,85 €","1,85 €/ud",https://www.carrefour.es/supermercado/vela-perfumada-de-vainilla-carrefour-essential-1-ud/R-VC4AECOMM-547696/p,https://static.carrefour.es/hd_350x_/img_pim_food/547696_00_1.jpg,Disponible
08-04-2025,21:05:46,Limpieza y Hogar,Set 50 Platos Desechables de Cartón 23 cm CARREFOUR HOME,"2,89 €","0,06 €/ud",https://www.carrefour.es/supermercado/set-50-platos-desechables-de-carton-23-cm-carrefour-home/R-VC4AECOMM-349291/p,https://static.carrefour.es/hd_350x_/img_pim_food/349291_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Fregasuelos concentrado multi superficies super perfumado multiusos aroma gold Disiclin 1000 ml.,"2,19 €","2,19 €/l",https://www.carrefour.es/supermercado/fregasuelos-concentrado-multi-superficies-super-perfumado-multiusos-aroma-gold-disiclin-1000-ml/R-prod870631/p,https://static.carrefour.es/hd_350x_/img_pim_food/010595_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Papel higiénico acolchado Carrefour 9 rollos.,"6,15 €","0,68 €/ud",https://www.carrefour.es/supermercado/papel-higienico-acolchado-carrefour-9-rollos/R-prod810340/p,https://static.carrefour.es/hd_350x_/img_pim_food/073775_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Bolsas de Basura Ultra Resistente CARREFOUR EXPERT 30L 20 ud,"1,49 €","0,07 €/ud",https://www.carrefour.es/supermercado/bolsas-de-basura-ultra-resistente-carrefour-expert-30l-20-ud/R-VC4AECOMM-316294/p,https://static.carrefour.es/hd_350x_/img_pim_food/316294_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,2 Guantes satinados de Látex Carrefour  P - Amarillo,"0,70 €","0,70 €/ud",https://www.carrefour.es/supermercado/2-guantes-satinados-de-latex-carrefour-p-amarillo/R-823818221/p,https://static.carrefour.es/hd_350x_/img_pim_food/947051_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Desinfectante para la colada elimina olores sin lejía Sanytol 500 ml.,"3,25 €","6,50 €/l",https://www.carrefour.es/supermercado/desinfectante-para-la-colada-elimina-olores-sin-lejia-sanytol-500-ml/R-783800460/p,https://static.carrefour.es/hd_350x_/img_pim_food/872248_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Quitamanchas en spray Sin Manchas Oxy Effect KH-7 750 ml.,"4,95 €","6,60 €/l",https://www.carrefour.es/supermercado/quitamanchas-en-spray-sin-manchas-oxy-effect-kh-7-750-ml/R-543602460/p,https://static.carrefour.es/hd_350x_/img_pim_food/654883_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Papel higiénico cuida & protege Colhogar 12 rollos.,"7,75 €","0,65 €/ud",https://www.carrefour.es/supermercado/papel-higienico-cuida-protege-colhogar-12-rollos/R-VC4AECOMM-177902/p,https://static.carrefour.es/hd_350x_/img_pim_food/177902_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Toallitas para gafas clean optic Carrefour Expert 30 ud.,"1,50 €","0,05 €/ud",https://www.carrefour.es/supermercado/toallitas-para-gafas-clean-optic-carrefour-expert-30-ud/R-VC4AECOMM-573187/p,https://static.carrefour.es/hd_350x_/img_pim_food/573187_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Servilletas de 2 Capas Desechables de Papel 100 uds 33x32 cm  CARREFOUR HOME Decorado,"2,19 €","0,02 €/ud",https://www.carrefour.es/supermercado/servilletas-de-2-capas-desechables-de-papel-100-uds-33x32-cm-carrefour-home-decorado/R-prod520203/p,https://static.carrefour.es/hd_350x_/img_pim_food/833492_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Lavavajillas a mano para pieles sensibles 0% perfume ecológico Carrefour Eco Planet 500 ml.,"1,24 €","2,48 €/l",https://www.carrefour.es/supermercado/lavavajillas-a-mano-para-pieles-sensibles-0-perfume-ecologico-carrefour-eco-planet-500-ml/R-fprod1250064/p,https://static.carrefour.es/hd_350x_/img_pim_food/295380_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Set 2 Estropajos Fibra Verde con Celulosa Multiusos CARREFOUR,"1,69 €","0,84 €/ud",https://www.carrefour.es/supermercado/set-2-estropajos-fibra-verde-con-celulosa-multiusos-carrefour/R-609801082/p,https://static.carrefour.es/hd_350x_/img_pim_food/351127_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Fregona Superabsorbente Spulance CARREFOUR HOME,"1,35 €","1,35 €/ud",https://www.carrefour.es/supermercado/fregona-superabsorbente-spulance-carrefour-home/R-609302132/p,https://static.carrefour.es/hd_350x_/img_pim_food/257418_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Ambientador para coche olor frutos rojos Carrefour 1 ud.,"1,45 €","1,45 €/ud",https://www.carrefour.es/supermercado/ambientador-para-coche-olor-frutos-rojos-carrefour-1-ud/R-819114612/p,https://static.carrefour.es/hd_350x_/img_pim_food/945280_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Limpiacristales con amoniaco 3 en 1 Expert Carrefour 1 l.,"1,23 €","1,23 €/l",https://www.carrefour.es/supermercado/limpiacristales-con-amoniaco-3-en-1-expert-carrefour-1-l/R-VC4AECOMM-470563/p,https://static.carrefour.es/hd_350x_/img_pim_food/470563_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Ambientador spray frutos rojos Essential Carrefour 300 ml.,"1,15 €","3,83 €/l",https://www.carrefour.es/supermercado/ambientador-spray-frutos-rojos-essential-carrefour-300-ml/R-VC4AECOMM-655021/p,https://static.carrefour.es/hd_350x_/img_pim_food/655021_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Lejía densoactiva perfume menta Carrefour 2 l.,"1,18 €","0,59 €/l",https://www.carrefour.es/supermercado/lejia-densoactiva-perfume-menta-carrefour-2-l/R-521013802/p,https://static.carrefour.es/hd_350x_/img_pim_food/482612_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Colgador WC poder activo aroma limón Bref 2 ud.,"3,09 €","30,90 €/kg",https://www.carrefour.es/supermercado/colgador-wc-poder-activo-aroma-limon-bref-2-ud/R-713315978/p,https://static.carrefour.es/hd_350x_/img_pim_food/440708_00_1.jpg,Disponible
08-04-2025,21:06:29,Limpieza y Hogar,Pañuelos 4 capas sensitive Carrefour 80 us.,"1,99 €","0,02 €/ud",https://www.carrefour.es/supermercado/panuelos-4-capas-sensitive-carrefour-80-us/R-VC4AECOMM-630682/p,https://static.carrefour.es/hd_350x_/img_pim_food/630682_00_1.jpg,Disponible
08-04-2025,21:06:30,Limpieza y Hogar,Discos wc activos inodoros lima aparato + recambio Pato 1 ud.,"1,99 €","1,99 €/ud",https://www.carrefour.es/supermercado/discos-wc-activos-inodoros-lima-aparato-recambio-pato-1-ud/R-prod420397/p,https://static.carrefour.es/hd_350x_/img_pim_food/462980_00_1.jpg,Disponible
08-04-2025,21:06:30,Limpieza y Hogar,Bolsas de Basura Autocierre Ya Cortadas 30L 15 ud ALFAPAC,"2,30 €","0,15 €/ud",https://www.carrefour.es/supermercado/bolsas-de-basura-autocierre-ya-cortadas-30l-15-ud-alfapac/R-VC4AECOMM-519037/p,https://static.carrefour.es/hd_350x_/img_pim_food/519037_00_1.jpg,Disponible
08-04-2025,21:06:30,Limpieza y Hogar,Gel WC limpieza total frescor Pato 750 ml.,"3,19 €","4,25 €/l",https://www.carrefour.es/supermercado/gel-wc-limpieza-total-frescor-pato-750-ml/R-521001280/p,https://static.carrefour.es/hd_350x_/img_pim_food/000503_00_1.jpg,Disponible
08-04-2025,21:06:30,Limpieza y Hogar,Pañuelos 3 capas Original Scottex 15 ud.,"2,55 €","0,17 €/ud",https://www.carrefour.es/supermercado/panuelos-3-capas-original-scottex-15-ud/R-616502021/p,https://static.carrefour.es/hd_350x_/img_pim_food/648388_00_1.jpg,Disponible
08-04-2025,21:06:30,Limpieza y Hogar,Pañuelos Family Kleenex 128 ud.,"2,79 €","0,02 €/ud",https://www.carrefour.es/supermercado/panuelos-family-kleenex-128-ud/R-785318064/p,https://static.carrefour.es/hd_350x_/img_pim_food/875389_00_1.jpg,Disponible
08-04-2025,21:06:30,Limpieza y Hogar,Detergente en polvo jabón de Marsella Carrefour Essential 50 lavados.,"5,99 €","0,12 €/lavado",https://www.carrefour.es/supermercado/detergente-en-polvo-jabon-de-marsella-carrefour-essential-50-lavados/R-VC4AECOMM-664260/p,https://static.carrefour.es/hd_350x_/img_pim_food/664260_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Desengrasante multiusos perfumado El Milagrito 1 l.,"2,55 €","2,55 €/l",https://www.carrefour.es/supermercado/desengrasante-multiusos-perfumado-el-milagrito-1-l/R-662501681/p,https://static.carrefour.es/hd_350x_/img_pim_food/233552_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Papel higiénico húmedo aloe vera Carrefour 15 ud.,"0,80 €","0,05 €/ud",https://www.carrefour.es/supermercado/papel-higienico-humedo-aloe-vera-carrefour-15-ud/R-VC4AECOMM-436722/p,https://static.carrefour.es/hd_350x_/img_pim_food/436722_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Suavizante concentrado nutrive Essential Carrefour 80 lavados.,"1,90 €","0,02 €/lavado",https://www.carrefour.es/supermercado/suavizante-concentrado-nutrive-essential-carrefour-80-lavados/R-VC4AECOMM-371913/p,https://static.carrefour.es/hd_350x_/img_pim_food/371913_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Fregona Tiras CARREFOUR HOME - Estampado,"1,09 €","1,09 €/ud",https://www.carrefour.es/supermercado/fregona-tiras-carrefour-home-estampado/R-609801582/p,https://static.carrefour.es/hd_350x_/img_pim_food/644625_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,"Palo Antideslizante de Acero CARREFOUR 2,2x2,2x140 cm","1,75 €","1,75 €/ud",https://www.carrefour.es/supermercado/palo-antideslizante-de-acero-carrefour-22x22x140-cm/R-655302066/p,https://static.carrefour.es/hd_350x_/img_pim_food/811033_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Ambientador de varillas absorbeolores baño Carrefour 45 ml.,"2,45 €","54,44 €/l",https://www.carrefour.es/supermercado/ambientador-de-varillas-absorbeolores-bano-carrefour-45-ml/R-prod610051/p,https://static.carrefour.es/hd_350x_/img_pim_food/841169_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Detergente líquido frescor sensaciones Ariel 40 lavados.,"18,65 €","0,47 €/lavado",https://www.carrefour.es/supermercado/detergente-liquido-frescor-sensaciones-ariel-40-lavados/R-546306382/p,https://static.carrefour.es/hd_350x_/img_pim_food/232541_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Lavavajillas a máquina en pastillas naranja Fairy 35 ud.,"5,85 €","0,17 €/lavado",https://www.carrefour.es/supermercado/lavavajillas-a-maquina-en-pastillas-naranja-fairy-35-ud/R-VC4AECOMM-504139/p,https://static.carrefour.es/hd_350x_/img_pim_food/504139_00_1.jpg,Agotado temporalmente
08-04-2025,21:07:11,Limpieza y Hogar,Set de 20 Vasos Cartón NUPIK Naturgo 290 cc - Blanco,"1,83 €","0,09 €/ud",https://www.carrefour.es/supermercado/set-de-20-vasos-carton-nupik-naturgo-290-cc-blanco/R-VC4AECOMM-428685/p,https://static.carrefour.es/hd_350x_/img_pim_food/428685_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Suavizante concentrado premium gold Carrefour Essential 48 lavados.,"2,35 €","0,05 €/lavado",https://www.carrefour.es/supermercado/suavizante-concentrado-premium-gold-carrefour-essential-48-lavados/R-VC4AECOMM-128595/p,https://static.carrefour.es/hd_350x_/img_pim_food/128595_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,6 Bayetas Multiusos  Carrefour   - Amarilla,"1,68 €","0,28 €/ud",https://www.carrefour.es/supermercado/6-bayetas-multiusos-carrefour-amarilla/R-609801012/p,https://static.carrefour.es/hd_350x_/img_pim_food/258282_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Ambientador para coche océano Carrefour 1 ud.,"1,45 €","1,45 €/ud",https://www.carrefour.es/supermercado/ambientador-para-coche-oceano-carrefour-1-ud/R-814634926/p,https://static.carrefour.es/hd_350x_/img_pim_food/945267_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,"Fregasuelos pH neutro multisuperficies Essential Carrefour 1,5 l.","1,68 €","1,12 €/l",https://www.carrefour.es/supermercado/fregasuelos-ph-neutro-multisuperficies-essential-carrefour-15-l/R-VC4AECOMM-494325/p,https://static.carrefour.es/hd_350x_/img_pim_food/494325_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Ambientador de varillas flor de jazmín Carrefour 45 ml.,"2,45 €","54,44 €/l",https://www.carrefour.es/supermercado/ambientador-de-varillas-flor-de-jazmin-carrefour-45-ml/R-prod620021/p,https://static.carrefour.es/hd_350x_/img_pim_food/841338_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,"Velón Ilumnación 15x5,7 cm - Blanco","1,20 €","1,20 €/ud",https://www.carrefour.es/supermercado/velon-ilumnacion-15x57-cm-blanco/R-VC4AECOMM-881161/p,https://static.carrefour.es/hd_350x_/img_pim_food/881161_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Detergente en pastillas blanco puro Puntomatic 8 ud.,"0,99 €","0,25 €/lavado",https://www.carrefour.es/supermercado/detergente-en-pastillas-blanco-puro-puntomatic-8-ud/R-prod395310/p,https://static.carrefour.es/hd_350x_/img_pim_food/739190_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Detergente liquido Complet Norit 35 lavados.,"8,09 €","0,23 €/lavado",https://www.carrefour.es/supermercado/detergente-liquido-complet-norit-35-lavados/R-VC4AECOMM-204271/p,https://static.carrefour.es/hd_350x_/img_pim_food/204271_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Limpiador madera Expert Carrefour 1 l.,"1,55 €","1,55 €/l",https://www.carrefour.es/supermercado/limpiador-madera-expert-carrefour-1-l/R-VC4AECOMM-466737/p,https://static.carrefour.es/hd_350x_/img_pim_food/466737_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Papel de cocina para todo Colhogar 1 rollo.,"4,79 €","4,79 €/ud",https://www.carrefour.es/supermercado/papel-de-cocina-para-todo-colhogar-1-rollo/R-764323701/p,https://static.carrefour.es/hd_350x_/img_pim_food/772735_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Ambientador difusor eléctrico + recambio olor ropa limpia Essential Carrefour 1 ud.,"2,19 €","2,19 €/ud",https://www.carrefour.es/supermercado/ambientador-difusor-electrico-recambio-olor-ropa-limpia-essential-carrefour-1-ud/R-VC4AECOMM-406567/p,https://static.carrefour.es/hd_350x_/img_pim_food/406567_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Detergente líquido para ropa de bebé sin alérgenos Norit 32 lavados.,"4,19 €","0,13 €/lavado",https://www.carrefour.es/supermercado/detergente-liquido-para-ropa-de-bebe-sin-alergenos-norit-32-lavados/R-prod580093/p,https://static.carrefour.es/hd_350x_/img_pim_food/837639_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Abrillantador para lavavajillas Finish Powerball 800 ml.,"7,75 €","9,69 €/l",https://www.carrefour.es/supermercado/abrillantador-para-lavavajillas-finish-powerball-800-ml/R-521001509/p,https://static.carrefour.es/hd_350x_/img_pim_food/030445_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Bolsas de Basura Ultra Resistente CARREFOUR EXPERT 50L 15 ud,"2,59 €","0,17 €/ud",https://www.carrefour.es/supermercado/bolsas-de-basura-ultra-resistente-carrefour-expert-50l-15-ud/R-VC4AECOMM-316292/p,https://static.carrefour.es/hd_350x_/img_pim_food/316292_00_1.jpg,Disponible
08-04-2025,21:07:11,Limpieza y Hogar,Fregasuelos aroma lavanda Xanpa 1 l.,"1,79 €","1,79 €/l",https://www.carrefour.es/supermercado/fregasuelos-aroma-lavanda-xanpa-1-l/R-713315974/p,https://static.carrefour.es/hd_350x_/img_pim_food/440703_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,"Limpiador desinfectante suelos y superficies Sanytol 1,2 l.","3,49 €","2,91 €/l",https://www.carrefour.es/supermercado/limpiador-desinfectante-suelos-y-superficies-sanytol-12-l/R-526423804/p,https://static.carrefour.es/hd_350x_/img_pim_food/792910_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Perfumador para ropa cielo de primavera San 40 lavados.,"4,15 €","0,10 €/lavado",https://www.carrefour.es/supermercado/perfumador-para-ropa-cielo-de-primavera-san-40-lavados/R-VC4AECOMM-203506/p,https://static.carrefour.es/hd_350x_/img_pim_food/203506_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Bolsa de Basura Biodegradable Compostable ECOPLANET 10l 15 ud 45x45 cm,"1,75 €","0,12 €/ud",https://www.carrefour.es/supermercado/bolsa-de-basura-biodegradable-compostable-ecoplanet-10l-15-ud-45x45-cm/R-VC4AECOMM-497407/p,https://static.carrefour.es/hd_350x_/img_pim_food/497407_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Limpiador multiusos aroma frescor Carrefour Expert 750 ml.,"1,95 €","2,60 €/l",https://www.carrefour.es/supermercado/limpiador-multiusos-aroma-frescor-carrefour-expert-750-ml/R-VC4AECOMM-532268/p,https://static.carrefour.es/hd_350x_/img_pim_food/532268_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Lavavajillas a mano profesional Fairy 5 l.,"13,79 €","2,76 €/l",https://www.carrefour.es/supermercado/lavavajillas-a-mano-profesional-fairy-5-l/R-prod720357/p,https://static.carrefour.es/hd_350x_/img_pim_food/788019_00_1.jpg,Agotado temporalmente
08-04-2025,21:07:53,Limpieza y Hogar,Quitamanchas ropa blanca en gel Oxy Power Carrefour 2 l.,"1,72 €","0,86 €/l",https://www.carrefour.es/supermercado/quitamanchas-ropa-blanca-en-gel-oxy-power-carrefour-2-l/R-866818990/p,https://static.carrefour.es/hd_350x_/img_pim_food/162651_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Colgador WC fresh ocean Carrefour Expert 3 ud.,"2,15 €","13,03 €/kg",https://www.carrefour.es/supermercado/colgador-wc-fresh-ocean-carrefour-expert-3-ud/R-VC4AECOMM-337696/p,https://static.carrefour.es/hd_350x_/img_pim_food/337696_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,"Limpiador madera Don Limpio 1,3 l.","3,35 €","2,58 €/l",https://www.carrefour.es/supermercado/limpiador-madera-don-limpio-13-l/R-VC4AECOMM-451139/p,https://static.carrefour.es/hd_350x_/img_pim_food/451139_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Ambientador eléctrico ropa limpia Essential recambio Carrefour 1 ud.,"1,28 €",64 €/l,https://www.carrefour.es/supermercado/ambientador-electrico-ropa-limpia-essential-recambio-carrefour-1-ud/R-VC4AECOMM-406628/p,https://static.carrefour.es/hd_350x_/img_pim_food/406628_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Fósforos medianos Tres Estrellas pack de 3 ud.,"1,18 €","0,39 €/ud",https://www.carrefour.es/supermercado/fosforos-medianos-tres-estrellas-pack-de-3-ud/R-prod64283/p,https://static.carrefour.es/hd_350x_/img_pim_food/909422_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Suavizante concentrado azul vital Mimosín 105 lavados.,"4,55 €","0,04 €/lavado",https://www.carrefour.es/supermercado/suavizante-concentrado-azul-vital-mimosin-105-lavados/R-VC4AECOMM-322473/p,https://static.carrefour.es/hd_350x_/img_pim_food/322473_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Detergente líquido prendas delicadas Norit 37 lavados.,"4,35 €","0,12 €/lavado",https://www.carrefour.es/supermercado/detergente-liquido-prendas-delicadas-norit-37-lavados/R-prod580046/p,https://static.carrefour.es/hd_350x_/img_pim_food/837624_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Perfumador intensificador de fragancia Carrefour Essential 36 lavados.,"3,15 €","4,37 €/l",https://www.carrefour.es/supermercado/perfumador-intensificador-de-fragancia-carrefour-essential-36-lavados/R-VC4AECOMM-343163/p,https://static.carrefour.es/hd_350x_/img_pim_food/343163_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,"Limpiador concentrado para mármol, granito y cerámica Las 3 Brujas 1 l.","2,79 €","2,79 €/l",https://www.carrefour.es/supermercado/limpiador-concentrado-para-marmol-granito-y-ceramica-las-3-brujas-1-l/R-814300113/p,https://static.carrefour.es/hd_350x_/img_pim_food/467235_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Lavavajillas a máquina en pastillas perfume limón Todo en uno Carrefour Expert 60 ud.,"5,15 €","0,09 €/lavado",https://www.carrefour.es/supermercado/lavavajillas-a-maquina-en-pastillas-perfume-limon-todo-en-uno-carrefour-expert-60-ud/R-VC4AECOMM-073743/p,https://static.carrefour.es/hd_350x_/img_pim_food/073743_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Abrillantador para lavavajillas Finish Powerball 500 ml.,"5,29 €","10,58 €/l",https://www.carrefour.es/supermercado/abrillantador-para-lavavajillas-finish-powerball-500-ml/R-521001507/p,https://static.carrefour.es/hd_350x_/img_pim_food/000636_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,LEJIA LAVADORA CARREFOUR 5 LT,"1,93 €","0,39 €/l",https://www.carrefour.es/supermercado/lejia-lavadora-carrefour-5-lt/R-539600147/p,https://static.carrefour.es/hd_350x_/img_pim_food/224402_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Papel higiénico 5 capas Carrefour Essential 6 rollos.,"4,25 €","0,71 €/ud",https://www.carrefour.es/supermercado/papel-higienico-5-capas-carrefour-essential-6-rollos/R-590207745/p,https://static.carrefour.es/hd_350x_/img_pim_food/226411_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Quitamanchas Asevi 750 ml.,"3,49 €","4,65 €/l",https://www.carrefour.es/supermercado/quitamanchas-asevi-750-ml/R-prod221457/p,https://static.carrefour.es/hd_350x_/img_pim_food/900713_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Gel WC limpieza total océano Pato 750 ml.,"3,19 €","4,25 €/l",https://www.carrefour.es/supermercado/gel-wc-limpieza-total-oceano-pato-750-ml/R-521001278/p,https://static.carrefour.es/hd_350x_/img_pim_food/000502_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Set 3 Bayetas Multiusos Microfibra BAYECO,"1,60 €","1,60 €/ud",https://www.carrefour.es/supermercado/set-3-bayetas-multiusos-microfibra-bayeco/R-VC4AECOMM-696422/p,https://static.carrefour.es/hd_350x_/img_pim_food/696422_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Colgador WC antical perfume floral Carrefour Expert 2 ud.,"1,30 €","9,56 €/kg",https://www.carrefour.es/supermercado/colgador-wc-antical-perfume-floral-carrefour-expert-2-ud/R-VC4AECOMM-130841/p,https://static.carrefour.es/hd_350x_/img_pim_food/130841_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Set de 25 Cucharas Reutilizables,"2,59 €","0,10 €/ud",https://www.carrefour.es/supermercado/set-de-25-cucharas-reutilizables/R-VC4AECOMM-024582/p,https://static.carrefour.es/hd_350x_/img_pim_food/024582_00_1.jpg,Disponible
08-04-2025,21:07:53,Limpieza y Hogar,Quitamanchas textil Oxygen Power Carrefour Expert 500 ml.,"1,27 €","2,54 €/l",https://www.carrefour.es/supermercado/quitamanchas-textil-oxygen-power-carrefour-expert-500-ml/R-prod860699/p,https://static.carrefour.es/hd_350x_/img_pim_food/395136_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Ambientador automático vainilla recambio Essential Carrefour 1 ud.,"1,80 €","7,20 €/l",https://www.carrefour.es/supermercado/ambientador-automatico-vainilla-recambio-essential-carrefour-1-ud/R-VC4AECOMM-655023/p,https://static.carrefour.es/hd_350x_/img_pim_food/655023_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Lavavajillas a mano desengrasante limón Carrefour Expert 1 l.,"1,45 €","1,45 €/l",https://www.carrefour.es/supermercado/lavavajillas-a-mano-desengrasante-limon-carrefour-expert-1-l/R-prod80604/p,https://static.carrefour.es/hd_350x_/img_pim_food/149541_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Bolsa de Basura Plástico Reciclado especial jardín CARREFOUR ESSENTIAL 100L 10 ud,"2,65 €","0,26 €/ud",https://www.carrefour.es/supermercado/bolsa-de-basura-plastico-reciclado-especial-jardin-carrefour-essential-100l-10-ud/R-VC4AECOMM-315131/p,https://static.carrefour.es/hd_350x_/img_pim_food/315131_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Limpiador desinfectante quitagrasas Sanytol 750 ml.,"3,55 €","4,73 €/l",https://www.carrefour.es/supermercado/limpiador-desinfectante-quitagrasas-sanytol-750-ml/R-605301889/p,https://static.carrefour.es/hd_350x_/img_pim_food/303220_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Jabón en pastillas natural Lagarto pack de 3 unidades de 200 g.,"3,45 €","5,75 €/kg",https://www.carrefour.es/supermercado/jabon-en-pastillas-natural-lagarto-pack-de-3-unidades-de-200-g/R-VC4AECOMM-455885/p,https://static.carrefour.es/hd_350x_/img_pim_food/455885_00_1.jpg,Disponible
08-04-2025,21:08:35,Limpieza y Hogar,Insecticida moscas y mosquitos Carrefour 750 ml.,"2,19 €","2,92 €/l",https://www.carrefour.es/supermercado/insecticida-moscas-y-mosquitos-carrefour-750-ml/R-521001833/p,https://static.carrefour.es/hd_350x_/img_pim_food/231443_00_1.jpg,Disponible
